datetime,home_team_name,away_team_name,match_status,attendance,referee,venue,pitcher1,pitcher2,home_full_time_result,away_full_time_result,home_team_inning1_result,away_team_inning1_result,home_team_inning2_result,away_team_inning2_result,home_team_inning3_result,away_team_inning3_result,home_team_inning4_result,away_team_inning4_result,home_team_inning5_result,away_team_inning5_result,home_team_inning6_result,away_team_inning6_result,home_team_inning7_result,away_team_inning7_result,home_team_inning8_result,away_team_inning8_result,home_team_inning9_result,away_team_inning9_result,home_team_extra_inning_result,away_team_extra_inning_result,ft_home_team_hits,ft_away_team_hits,ft_home_team_errors,ft_away_team_errors,ft_home_team_2b_double,ft_away_team_2b_double,ft_home_team_3b_triple,ft_away_team_3b_triple,ft_home_team_home_runs,ft_away_team_home_runs,ft_home_team_runs_batted_in,ft_away_team_runs_batted_in,ft_home_team_left_on_base,ft_away_team_left_on_base,ft_home_team_base_on_balls,ft_away_team_base_on_balls,ft_home_team_strikeouts,ft_away_team_strikeouts,ft_home_team_stolen_bases,ft_away_team_stolen_bases,ft_home_team_at_bat,ft_away_team_at_bat,ft_home_team_batting_average,ft_away_team_batting_average,1st_inning_home_team_hits,1st_inning_away_team_hits,1st_inning_home_team_errors,1st_inning_away_team_errors,1st_inning_home_team_2b_double,1st_inning_away_team_2b_double,1st_inning_home_team_3b_triple,1st_inning_away_team_3b_triple,1st_inning_home_team_home_runs,1st_inning_away_team_home_runs,1st_inning_home_team_runs_batted_in,1st_inning_away_team_runs_batted_in,1st_inning_home_team_left_on_base,1st_inning_away_team_left_on_base,1st_inning_home_team_base_on_balls,1st_inning_away_team_base_on_balls,1st_inning_home_team_strikeouts,1st_inning_away_team_strikeouts,1st_inning_home_team_stolen_bases,1st_inning_away_team_stolen_bases,1st_inning_home_team_at_bat,1st_inning_away_team_at_bat,1st_inning_home_team_batting_average,1st_inning_away_team_batting_average,2nd_inning_home_team_hits,2nd_inning_away_team_hits,2nd_inning_home_team_errors,2nd_inning_away_team_errors,2nd_inning_home_team_2b_double,2nd_inning_away_team_2b_double,2nd_inning_home_team_3b_triple,2nd_inning_away_team_3b_triple,2nd_inning_home_team_home_runs,2nd_inning_away_team_home_runs,2nd_inning_home_team_runs_batted_in,2nd_inning_away_team_runs_batted_in,2nd_inning_home_team_left_on_base,2nd_inning_away_team_left_on_base,2nd_inning_home_team_base_on_balls,2nd_inning_away_team_base_on_balls,2nd_inning_home_team_strikeouts,2nd_inning_away_team_strikeouts,2nd_inning_home_team_stolen_bases,2nd_inning_away_team_stolen_bases,2nd_inning_home_team_at_bat,2nd_inning_away_team_at_bat,2nd_inning_home_team_batting_average,2nd_inning_away_team_batting_average,3rd_inning_home_team_hits,3rd_inning_away_team_hits,3rd_inning_home_team_errors,3rd_inning_away_team_errors,3rd_inning_home_team_2b_double,3rd_inning_away_team_2b_double,3rd_inning_home_team_3b_triple,3rd_inning_away_team_3b_triple,3rd_inning_home_team_home_runs,3rd_inning_away_team_home_runs,3rd_inning_home_team_runs_batted_in,3rd_inning_away_team_runs_batted_in,3rd_inning_home_team_left_on_base,3rd_inning_away_team_left_on_base,3rd_inning_home_team_base_on_balls,3rd_inning_away_team_base_on_balls,3rd_inning_home_team_strikeouts,3rd_inning_away_team_strikeouts,3rd_inning_home_team_stolen_bases,3rd_inning_away_team_stolen_bases,3rd_inning_home_team_at_bat,3rd_inning_away_team_at_bat,3rd_inning_home_team_batting_average,3rd_inning_away_team_batting_average,4th_inning_home_team_hits,4th_inning_away_team_hits,4th_inning_home_team_errors,4th_inning_away_team_errors,4th_inning_home_team_2b_double,4th_inning_away_team_2b_double,4th_inning_home_team_3b_triple,4th_inning_away_team_3b_triple,4th_inning_home_team_home_runs,4th_inning_away_team_home_runs,4th_inning_home_team_runs_batted_in,4th_inning_away_team_runs_batted_in,4th_inning_home_team_left_on_base,4th_inning_away_team_left_on_base,4th_inning_home_team_base_on_balls,4th_inning_away_team_base_on_balls,4th_inning_home_team_strikeouts,4th_inning_away_team_strikeouts,4th_inning_home_team_stolen_bases,4th_inning_away_team_stolen_bases,4th_inning_home_team_at_bat,4th_inning_away_team_at_bat,4th_inning_home_team_batting_average,4th_inning_away_team_batting_average,5th_inning_home_team_hits,5th_inning_away_team_hits,5th_inning_home_team_errors,5th_inning_away_team_errors,5th_inning_home_team_2b_double,5th_inning_away_team_2b_double,5th_inning_home_team_3b_triple,5th_inning_away_team_3b_triple,5th_inning_home_team_home_runs,5th_inning_away_team_home_runs,5th_inning_home_team_runs_batted_in,5th_inning_away_team_runs_batted_in,5th_inning_home_team_left_on_base,5th_inning_away_team_left_on_base,5th_inning_home_team_base_on_balls,5th_inning_away_team_base_on_balls,5th_inning_home_team_strikeouts,5th_inning_away_team_strikeouts,5th_inning_home_team_stolen_bases,5th_inning_away_team_stolen_bases,5th_inning_home_team_at_bat,5th_inning_away_team_at_bat,5th_inning_home_team_batting_average,5th_inning_away_team_batting_average,6th_inning_home_team_hits,6th_inning_away_team_hits,6th_inning_home_team_errors,6th_inning_away_team_errors,6th_inning_home_team_2b_double,6th_inning_away_team_2b_double,6th_inning_home_team_3b_triple,6th_inning_away_team_3b_triple,6th_inning_home_team_home_runs,6th_inning_away_team_home_runs,6th_inning_home_team_runs_batted_in,6th_inning_away_team_runs_batted_in,6th_inning_home_team_left_on_base,6th_inning_away_team_left_on_base,6th_inning_home_team_base_on_balls,6th_inning_away_team_base_on_balls,6th_inning_home_team_strikeouts,6th_inning_away_team_strikeouts,6th_inning_home_team_stolen_bases,6th_inning_away_team_stolen_bases,6th_inning_home_team_at_bat,6th_inning_away_team_at_bat,6th_inning_home_team_batting_average,6th_inning_away_team_batting_average,7th_inning_home_team_hits,7th_inning_away_team_hits,7th_inning_home_team_errors,7th_inning_away_team_errors,7th_inning_home_team_2b_double,7th_inning_away_team_2b_double,7th_inning_home_team_3b_triple,7th_inning_away_team_3b_triple,7th_inning_home_team_home_runs,7th_inning_away_team_home_runs,7th_inning_home_team_runs_batted_in,7th_inning_away_team_runs_batted_in,7th_inning_home_team_left_on_base,7th_inning_away_team_left_on_base,7th_inning_home_team_base_on_balls,7th_inning_away_team_base_on_balls,7th_inning_home_team_strikeouts,7th_inning_away_team_strikeouts,7th_inning_home_team_stolen_bases,7th_inning_away_team_stolen_bases,7th_inning_home_team_at_bat,7th_inning_away_team_at_bat,7th_inning_home_team_batting_average,7th_inning_away_team_batting_average,8th_inning_home_team_hits,8th_inning_away_team_hits,8th_inning_home_team_errors,8th_inning_away_team_errors,8th_inning_home_team_2b_double,8th_inning_away_team_2b_double,8th_inning_home_team_3b_triple,8th_inning_away_team_3b_triple,8th_inning_home_team_home_runs,8th_inning_away_team_home_runs,8th_inning_home_team_runs_batted_in,8th_inning_away_team_runs_batted_in,8th_inning_home_team_left_on_base,8th_inning_away_team_left_on_base,8th_inning_home_team_base_on_balls,8th_inning_away_team_base_on_balls,8th_inning_home_team_strikeouts,8th_inning_away_team_strikeouts,8th_inning_home_team_stolen_bases,8th_inning_away_team_stolen_bases,8th_inning_home_team_at_bat,8th_inning_away_team_at_bat,8th_inning_home_team_batting_average,8th_inning_away_team_batting_average,9th_inning_home_team_hits,9th_inning_away_team_hits,9th_inning_home_team_errors,9th_inning_away_team_errors,9th_inning_home_team_2b_double,9th_inning_away_team_2b_double,9th_inning_home_team_3b_triple,9th_inning_away_team_3b_triple,9th_inning_home_team_home_runs,9th_inning_away_team_home_runs,9th_inning_home_team_runs_batted_in,9th_inning_away_team_runs_batted_in,9th_inning_home_team_left_on_base,9th_inning_away_team_left_on_base,9th_inning_home_team_base_on_balls,9th_inning_away_team_base_on_balls,9th_inning_home_team_strikeouts,9th_inning_away_team_strikeouts,9th_inning_home_team_stolen_bases,9th_inning_away_team_stolen_bases,9th_inning_home_team_at_bat,9th_inning_away_team_at_bat,9th_inning_home_team_batting_average,9th_inning_away_team_batting_average,extra_inning_home_team_hits,extra_inning_away_team_hits,extra_inning_home_team_errors,extra_inning_away_team_errors,extra_inning_home_team_2b_double,extra_inning_away_team_2b_double,extra_inning_home_team_3b_triple,extra_inning_away_team_3b_triple,extra_inning_home_team_home_runs,extra_inning_away_team_home_runs,extra_inning_home_team_runs_batted_in,extra_inning_away_team_runs_batted_in,extra_inning_home_team_left_on_base,extra_inning_away_team_left_on_base,extra_inning_home_team_base_on_balls,extra_inning_away_team_base_on_balls,extra_inning_home_team_strikeouts,extra_inning_away_team_strikeouts,extra_inning_home_team_stolen_bases,extra_inning_away_team_stolen_bases,extra_inning_home_team_at_bat,extra_inning_away_team_at_bat,extra_inning_home_team_batting_average,extra_inning_away_team_batting_average
"2018-09-06 02:00:00","Orix Buffaloes","Rakuten Gold. Eagles",Finished,10057,,"Kyocera Dome Osaka (Osaka)","Tomei D. [ORI] (L, 1-4)"," Norimoto T. [RAK] (W, 10-11)",0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,0,0,0,0,0,0,0,0,4,0,0,2,0,15,8,0,0,29,34,0.138,0.294,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-03-10 20:00:00","Hiroshima Carp","Yakult Swallows",Finished,0,,"MAZDA Zoom-Zoom Stadium (Hiroshim",,,3,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-27 22:00:00","Seibu Lions","Rakuten Gold. Eagles",Finished,27874,,"MetLife Dome (Tokorozawa)","Kikuchi Y. [SEI] (W, 14-4)"," Norimoto T. [RAK] (L, 10-11)",7,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,12,7,0,0,0,0,0,0,2,2,7,3,0,0,3,0,7,10,0,1,35,33,0.343,0.212,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,0,0,4,1,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,1,0,0,4,4,1,0,1,3,0,0,0,0,0,0,0,2,1,3,0,0,1,0,3,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-17 02:00:00","Yokohama BayStars","Yomiuri Giants",Finished,25010,,"Yokohama Stadium (Yokohama)","Escobar E. [YOK] (L, 4-3)"," Yamaguchi S. [YOM] (W, 9-9)",2,3,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,2,2,3,0,0,3,4,14,9,0,0,31,34,0.161,0.235,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,3,2,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-08-15 02:00:00","Fukuoka S. Hawks","Rakuten Gold. Eagles",Finished,34778,,"PayPay Dome (Fukuoka)","Vanden Hurk R. [FUK] (W, 10-7)"," Furukawa Y. [RAK] (L, 4-9)",6,3,0,1,2,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,7,8,0,0,0,0,0,0,2,0,6,3,0,0,4,4,6,10,0,0,31,33,0.226,0.242,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,3,4,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-04-04 02:00:00","Orix Buffaloes","Chiba Lotte Marines",Finished,21244,,"Kyocera Dome Osaka (Osaka)","Albers A. [ORI] (W, 9-2)"," Futaki K. [CHI] (L, 4-7)",7,1,2,1,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,6,1,0,0,7,3,6,9,0,0,27,28,0.259,0.143,2,1,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-26 02:00:00","Seibu Lions","Orix Buffaloes",Finished,18039,,"MetLife Dome (Tokorozawa)","Heath D. [SEI] (W, 4-1)"," Masui H. [ORI] (L, 2-5)",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1,0,2,1,0,0,1,1,9,7,0,1,34,36,0.265,0.222,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0
"2018-06-28 02:00:00","Seibu Lions","Orix Buffaloes",Finished,10697,,"MetLife Dome (Tokorozawa)","Tawata S. [SEI] (W, 16-5)"," Yamaoka T. [ORI] (L, 7-12)",14,11,3,1,2,0,3,3,0,0,0,0,5,1,0,0,1,0,0,6,0,0,18,13,1,0,0,0,0,0,4,1,14,11,0,0,3,7,5,6,1,2,38,38,0.474,0.342,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,0,1,1,7,3,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,3,3,0,0,3,3,0,0,0,0,0,0,2,0,3,3,0,0,0,2,2,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,2,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,0,0,0,6,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-06-29 22:00:00","Yokohama BayStars","Hiroshima Carp",Finished,28942,,"Yokohama Stadium (Yokohama)","Azuma K. [YOK] (W, 11-5)"," Nomura Y. [HIR] (L, 7-6)",2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,1,1,2,1,0,0,2,4,6,5,0,1,28,30,0.179,0.167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,3,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-26 02:00:00","Hiroshima Carp","Yakult Swallows",Finished,32244,,"MAZDA Zoom-Zoom Stadium (Hiroshima)","Kuri A. [HIR] (W, 8-4)"," Buchanan D. [YAK] (L, 10-11)",10,0,5,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,17,2,0,1,0,0,0,0,0,0,10,0,0,0,3,2,8,5,1,0,39,28,0.436,0.071,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,0,6,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,5,3,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,5,3,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-07-24 02:00:00","Rakuten Gold. Eagles","Nippon Ham Fighters",Finished,25940,,"Rakuten Seimei Park Miyagi (Sendai)","Matsui Y. [RAK] (W, 5-8)"," Tamai T. [NIP] (L, 2-3)",10,8,0,0,2,1,0,4,1,0,1,0,1,1,1,1,1,0,0,0,0,0,15,11,1,2,0,0,0,0,3,2,8,8,0,0,6,7,7,11,1,0,46,42,0.326,0.262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,1,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,3,6,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,6,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,2,2,0,0,5,4,0,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,4,4,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1,2,0,0,7,7,0,0
"2018-08-21 02:00:00","Nippon Ham Fighters","Fukuoka S. Hawks",Finished,16465,,"Sapporo Dome (Sapporo)","Arihara K. [NIP] (L, 8-5)"," Higashihama N. [FUK] (W, 7-5)",5,10,2,3,0,0,0,0,0,0,0,5,0,0,2,2,1,0,0,0,0,0,8,18,2,2,0,0,0,0,2,2,4,9,0,0,3,2,10,7,0,0,34,45,0.235,0.4,2,5,0,2,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,5,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,2,0,5,0,0,0,0,1,1,0,0,3,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,1,0,2,1,0,0,1,0,1,0,0,0,6,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-10-15 02:00:00","Fukuoka S. Hawks","Nippon Ham Fighters",Finished,34794,,"PayPay Dome (Fukuoka)","Ishikawa S. [FUK] (W, 15-6)"," Sugiura T. [NIP] (L, 2-1)",5,2,1,0,0,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,12,8,1,1,0,0,0,0,5,1,5,2,0,0,3,3,9,6,0,1,35,32,0.343,0.25,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,4,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,5,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,0,0,4,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,2,1,0,1,7,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018-09-07 02:00:00","Chunichi Dragons","Hiroshima Carp",Finished,30242,,"Nagoya Dome (Nagoya)","Kasahara S. [CHU] (W, 6-4)"," Nomura Y. [HIR] (L, 7-6)",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,0,1,0,0,0,0,1,0,2,0,0,0,3,3,5,5,0,0,29,27,0.241,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
